x,L_0,L_1,L_2,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,L_11
1.7483741870935467,0.3481133943210899,-2.0864164969289534,3.9919920509594733,-1.2617300597551353,-2.996045375235215,-0.1929309096814793,2.3678747598663503,2.1971761289526857,0.12707181272373003,-1.8117627249346107,-2.2896581362615414,-1.2684069892102428
1.7498749374687343,0.34759135483741055,-2.085374246405735,3.996431211028982,-1.2733715713444573,-2.9974826593436905,-0.1805957048769522,2.377490022364449,2.1928148147327757,0.11264816464954652,-1.8239978354564763,-2.290271996246894,-1.2568159365222094
1.751375687843922,0.347070098217094,-2.0843304297629883,4.000860586487313,-1.285025351514959,-2.9988776461102744,-0.16823036161361204,2.3870654189917877,2.188377036587741,0.0981895331263507,-1.83618458600299,-2.290781676291639,-1.24513563691204
1.7528764382191095,0.346549623286139,-2.083285054041787,4.005280177941996,-1.2966913372429054,-3.0002302809356634,-0.15583506094297062,2.3966006934345216,2.1838628329918275,0.08369635297756561,-1.8483224581903315,-2.2911870333642157,-1.2333665503087383
1.7543771885942971,0.34602992887230466,-2.0822381262656093,4.009689986048867,-1.3083694655536393,-3.0015405096349026,-0.14340998430377372,2.4060955901916383,2.17927224432511,0.06916906010156243,-1.8604109352965639,-2.2914879286366086,-1.2215091407860081
1.7558779389694847,0.34551101380510824,-2.0811896534403744,4.014090011511886,-1.3200596735219212,-3.002808278436875,-0.13095531351904066,2.4155498545784315,2.174605312870428,0.0546080914584155,-1.8724495022771777,-2.2916842274860563,-1.2095638765388217
1.7573786893446723,0.34499287691582214,-2.0801396425544794,4.018480255082942,-1.3317618982722503,-3.004033533983784,-0.11847123079311772,2.4249632327299437,2.1698620828103006,0.04001388505667913,-1.8844376457805376,-2.2917757994966084,-1.1975312298598773
1.75887943971986,0.34447551703747153,-2.0790881005788364,4.022860717561673,-1.3434760769791994,-3.0052162233306436,-0.1059579187087305,2.4343354716043932,2.165042600223804,0.025386879940151985,-1.8963748541632588,-2.2917625184605273,-1.1854116771159249
1.7603801900950475,0.34395893300483144,-2.0780350344669083,4.027231399795271,-1.3552021468677344,-3.0063562939447497,-0.09341556022404118,2.4436663189865713,2.160146913083413,0.010727516174645402,-1.9082606175054904,-2.2916442623795295,-1.1732056987239645
1.7618809404702351,0.3434431236544244,-2.076980451154746,4.031592302678303,-1.3669400452135436,-3.007453693705165,-0.0808443386697113,2.4529555234912235,2.1551750712518105,-0.003963765165248656,-1.9200944276261227,-2.2914209134658807,-1.1609137791273223
1.7633816908454227,0.3429280878245178,-2.0759243575610253,4.035943427152521,-1.3786897093433583,-3.008508370902192,-0.06824443774596656,2.462202834566406,2.150127126478668,-0.018686522009385254,-1.9318757780979081,-2.2910923581433367,-1.1485364067716088
1.7648824412206103,0.34241382435512097,-2.0748667605870836,4.040284774206677,-1.3904510766352727,-3.009520274236849,-0.05561604151966959,2.4714080024968204,2.1450031323973886,-0.033440311305294124,-1.9436041642624944,-2.2906584870479207,-1.136074074080547
1.766383191595798,0.34190033208798304,-2.073807667116956,4.044616344876344,-1.4022240845190652,-3.01048935282034,-0.04295933442139144,2.4805707784071247,2.1398031445218244,-0.048224689031405976,-1.9552790832453841,-2.2901191950285695,-1.1235272774316964
