x,funcSonya,funcSonya_transformed,funcDemian,funcDemian_transformed,funcIvan,funcIvan_transformed,funcStefa,funcStefa_transformed,funcYuliia,funcYuliia_transformed
3.49498997995992,0.47051315419006046,0.46891198424465425,0.487779938213023,0.4877351144845481,0.10899519290503734,0.10943104940999142,0.05701778956491313,0.06277880198102377,-0.011829283028490753,-0.022148353887116244
3.50501002004008,0.47149370232963744,0.46991915926779687,0.48661409363330943,0.4865707923062358,0.11251004020193822,0.11313551094340926,0.05915344556867403,0.06520423101824883,-0.011521926811082136,-0.021662619596483492
3.51503006012024,0.4724694839033215,0.47092327015476165,0.4854536991147338,0.4854119789275437,0.11611873046440035,0.11693799164055026,0.06132033424182818,0.06766234508684885,-0.011220945411595767,-0.021172152502568257
3.5250501002004007,0.4734405328772831,0.4719243465716831,0.4842987173054967,0.4842586364816636,0.11982090137861079,0.12083807202685194,0.06351864830501373,0.07015312287652892,-0.01092624873216851,-0.0206768818514509
3.535070140280561,0.47440688290375393,0.4729224166709901,0.48314911118700277,0.48311072739152117,0.12361618124526508,0.12483531959956826,0.06574857800612299,0.07267653564830098,-0.010637746697297754,-0.020176744660765175
3.5450901803607215,0.4753685673245308,0.4739175070968453,0.4820048440702438,0.48196821436637527,0.12750418901688632,0.12892928884884103,0.06801031103166195,0.07523254720653133,-0.010355349304069008,-0.019671685772518356
3.5551102204408815,0.4763256191744347,0.47490964299123806,0.4808658795922218,0.480831060398491,0.13148453433608231,0.13311952128101787,0.07030403241683446,0.07782111387302501,-0.010078966670474431,-0.019161657899444892
3.565130260521042,0.47727807118472554,0.4758988480007195,0.47973218171241916,0.4796992287598798,0.13555681757473725,0.13740554544421701,0.07262992445434478,0.08044218446314542,-0.009808509081862121,-0.018646621664964086
3.5751503006012024,0.47822595578647314,0.47688514428377393,0.4786037147093172,0.4785726829991126,0.13972062987413514,0.14178687695613054,0.07498816660190905,0.08309570026396385,-0.009543887035555993,-0.018126545636818234
3.5851703406813624,0.47916930511388595,0.4778685525188182,0.47748044317695193,0.4774513869381961,0.1439755531860082,0.14626301853406887,0.07737893538847083,0.08578159501443713,-0.009285011283685505,-0.017601406354466616
3.595190380761523,0.4801081510075966,0.47884909191282427,0.4763623320215187,0.47633530466951957,0.14832116031451192,0.15083346002723436,0.07980240431911212,0.0884997948876076,-0.00903179287426458,-0.01707118835031268
3.6052104208416833,0.48104252501790584,0.479826780210554,0.47524934645801586,0.47522440055286674,0.15275701495911187,0.15549767845122361,0.08225874377865178,0.09125021847481979,-0.008784143190558761,-0.016535884164845645
3.6152304609218437,0.4819724584079863,0.4808016337043998,0.474141452006934,0.4741186392124919,0.1572826717583905,0.16025513802474914,0.08474812093392674,0.0940327767719489,-0.008541973988779056,-0.01599549435577638
3.6252505010020037,0.48289798215704366,0.4817736672448219,0.4730386144909824,0.4730179855342621,0.1618976763347617,0.16510529020857587,0.0872706996347472,0.09684737316763398,-0.008305197434141025,-0.015450027501252015
3.635270541082164,0.48381912696343965,0.4827428942513758,0.4719408000318608,0.4719224046628603,0.16660156534008996,0.17004757374666477,0.08982664031352008,0.09969390343350937,-0.008073726135327022,-0.014899500197232298
3.6452905811623246,0.4847359232477745,0.48370932672431843,0.47084797504706755,0.4708318619990531,0.17139386650221078,0.1750814147095111,0.09241609988353307,0.10257225571642534,-0.007847473177389479,-0.014343937049116223
3.655310621242485,0.485648401155931,0.48467297525678477,0.46976010624675,0.4697463231970174,0.1762740986723469,0.18020622653967724,0.09503923163589419,0.10548231053265189,-0.007626352153132375,-0.013783370657702906
3.665330661322645,0.48655659056207917,0.4856338490475278,0.46867716063059506,0.46866575416173084,0.18124177187341617,0.18542141009950228,0.09769618513511948,0.10842394076405511,-0.007410277193008049,-0.013217841599578464
3.6753507014028055,0.487460521071645,0.48659195591420956,0.46759910548475236,0.4675901210464169,0.18629638734922505,0.1907263537209847,0.10038710611336356,0.1113970116562381,-0.007199162993565858,-0.012647398402017698
3.685370741482966,0.4883602220242393,0.48754730230723486,0.46652590837880537,0.46651939025005384,0.19143743761454401,0.19612043325782247,0.10311213636328527,0.11440138081863532,-0.00699292484448908,-0.012072097512491092
3.695390781563126,0.4892557224965517,0.4884998933241195,0.4654575371627705,0.46545352841493726,0.19666440650605832,0.20160301213960527,0.10587141362954486,0.11743689822655153,-0.006791478654255654,-0.011492003262870552
3.7054108216432864,0.49014705130520786,0.4894497327243789,0.46439395996413824,0.46439250242430086,0.20197676923419494,0.20717344142814303,0.10866507149892583,0.12050340622513368,-0.006594740974458311,-0.010907187828427218
3.715430861723447,0.49103423700959004,0.49039682294493303,0.4633351451849519,0.46333627939999283,0.20737399243580568,0.2128310598759187,0.1114932392890748,0.12360073953526382,-0.006402629022819124,-0.01031773118171355
3.7254509018036073,0.4919173079146234,0.4913411651160109,0.46228106149891746,0.4622848267002078,0.21285553422772086,0.21857519398665726,0.1143560419358563,0.1267287252613626,-0.006215060704932887,-0.009723721041428601
3.7354709418837673,0.4927962920735269,0.4922827590775496,0.461231677848553,0.46123811191727015,0.21842084426115382,0.22440515807799072,0.11725359987931551,0.12988718290108975,-0.006031954634773531,-0.009125252816359019
