x,Gauss(μ=3λ λ=1),Gauss(μ=3λ λ=1)_transformed,Gauss(μ=6λ λ=1),Gauss(μ=6λ λ=1)_transformed,Gauss(μ=3λ λ=2),Gauss(μ=3λ λ=2)_transformed,Gauss(μ=6λ λ=2),Gauss(μ=6λ λ=2)_transformed
1.710789766407119,0.17377914868272992,0.17370004694630298,4.036285013394647E-05,-4.196961618609324E-05,2.0901002079572778E-17,4.668782832618947E-05,2.0901002079572778E-17,4.668782832618947E-05
1.720800889877642,0.17602773434136954,0.17595875752602258,4.2131661502309994E-05,-4.2904503813667835E-05,2.481270727299851E-17,3.436327759183042E-05,2.481270727299851E-17,3.436327759183042E-05
1.7308120133481646,0.1782875458550613,0.17822907568340096,4.397357969419217E-05,-4.358742956178446E-05,2.9444697100459265E-17,2.172232998473331E-05,2.9444697100459265E-17,2.172232998473331E-05
1.7408231368186873,0.18055827148619932,0.18051066807335853,4.5891423549307163E-05,-4.400577669531975E-05,3.492737327863825E-17,8.791376634150535E-06,3.492737327863825E-17,8.791376634150535E-06
1.7508342602892104,0.18283959220880422,0.18280319302914372,4.788811166935697E-05,-4.414719397593473E-05,4.1414331526463244E-17,-4.402394828087003E-06,4.1414331526463244E-17,-4.402394828087003E-06
1.760845383759733,0.1851311817443965,0.18510630064721229,4.99666655735747E-05,-4.3999616119235705E-05,4.90864112239215E-17,-1.7831056638007976E-05,4.90864112239215E-17,-1.7831056638007976E-05
1.7708565072302558,0.18743270660198263,0.18741963287816127,5.213021293903898E-05,-4.355128328806308E-05,5.815643850869198E-17,-3.146599825838662E-05,5.815643850869198E-17,-3.146599825838662E-05
1.7808676307007787,0.18974382612218046,0.18974282362362704,5.438199092745484E-05,-4.2790759581792066E-05,6.887477914014497E-17,-4.527798461103347E-05,6.887477914014497E-17,-4.527798461103347E-05
1.7908787541713016,0.19206419252550924,0.1920754988390537,5.672534960011285E-05,-4.170695048379021E-05,8.15358365568073E-17,-5.923721506848109E-05,8.15358365568073E-17,-5.923721506848109E-05
1.8008898776418243,0.194393450964868,0.194417276642235,5.9163755422743466E-05,-4.0289119231377816E-05,9.648565271339996E-17,-7.331338309221783E-05,9.648565271339996E-17,-7.331338309221783E-05
1.810901001112347,0.19673123958222086,0.1967677674275272,6.170079486200214E-05,-3.852690207491427E-05,1.141307949866537E-16,-8.74757364059353E-05,1.141307949866537E-16,-8.74757364059353E-05
1.8209121245828699,0.19907718956950723,0.1991265739856265,6.434017807531851E-05,-3.641032239487718E-05,1.3494874223775572E-16,-0.00010169313759370011,1.3494874223775572E-16,-0.00010169313759370011
1.8309232480533928,0.20143092523379044,0.20149329162880125,6.708574269586241E-05,-3.392980364805477E-05,1.595000176502656E-16,-0.00011593412501454233,1.595000176502656E-16,-0.00011593412501454233
1.8409343715239155,0.20379206406665754,0.20386750832146633,6.994145771437774E-05,-3.107618111626302E-05,1.8844235595832095E-16,-0.0001301669739266489,1.8844235595832095E-16,-0.0001301669739266489
1.8509454949944382,0.20616021681787816,0.20624880481598357,7.291142745964503E-05,-2.784071243321449E-05,2.225472389844771E-16,-0.00014435975771616666,2.225472389844771E-16,-0.00014435975771616666
1.860956618464961,0.20853498757332825,0.20863675479356675,7.599989567933764E-05,-2.421508686746031E-05,2.6271918698955237E-16,-0.0001584804091275372,2.6271918698955237E-16,-0.0001584804091275372
1.870967741935484,0.2109159738371819,0.21103092501016915,7.921124972303776E-05,-2.019143334154758E-05,3.100182553135231E-16,-0.00017249678139431577,3.100182553135231E-16,-0.00017249678139431577
1.8809788654060067,0.21330276661837094,0.2134308754472295,8.255002482918408E-05,-1.5762327169759183E-05,3.6568625743832583E-16,-0.00018637670917154972,3.6568625743832583E-16,-0.00018637670917154972
1.8909899888765294,0.21569495052130921,0.21583615946714582,8.602090851772074E-05,-1.0920795499054643E-05,4.3117731840184026E-16,-0.00020008806917299205,4.3117731840184026E-16,-0.00020008806917299205
1.9010011123470523,0.21809210384087546,0.21824632397334676,8.962874509021723E-05,-5.66032143997812E-06,5.081934581267871E-16,-0.00021359884041872757,5.081934581267871E-16,-0.00021359884041872757
1.9110122358175752,0.2204937986616453,0.22066090957482778,9.337854023922346E-05,2.5153123466618258E-08,5.987260146367997E-16,-0.00022687716400115408,5.987260146367997E-16,-0.00022687716400115408
1.9210233592880979,0.22289960096136024,0.22307945075501742,9.727546576863081E-05,6.141226053869031E-06,7.051038445375614E-16,-0.0002398914022797122,7.051038445375614E-16,-0.0002398914022797122
1.9310344827586206,0.22530907071861825,0.2255014760448339,0.00010132486442678762,1.2693034817120333E-05,8.3004938509032E-16,-0.0002526101974172452,8.3004938509032E-16,-0.0002526101974172452
1.9410456062291435,0.22772176202476693,0.22792650819979557,0.00010553225485412804,1.9685257680419725E-05,9.767438316181218E-16,-0.00026500252917346017,9.767438316181218E-16,-0.00026500252917346017
1.9510567296996664,0.23013722319997773,0.23035406438104103,0.00010990333664705409,2.712211625414577E-05,1.1489028792023447E-15,-0.0002770377718735641,1.1489028792023447E-15,-0.0002770377718735641
1.961067853170189,0.23255499691347656,0.23278365634011972,0.00011444399553979589,3.50073793781181E-05,1.3508647024735743E-15,-0.000288685750472828,1.3508647024735743E-15,-0.000288685750472828
1.971078976640712,0.2349746203079021,0.2352147906074057,0.00011916030870598274,4.33443683507654E-05,1.5876921061527774E-15,-0.00029991679564054754,1.5876921061527774E-15,-0.00029991679564054754
1.9810901001112349,0.2373956251277602,0.23764696868399168,0.00012405855018161261,5.2135963497740116E-05,1.86529107685486E-15,-0.00031070179778961104,1.86529107685486E-15,-0.00031070179778961104
1.9911012235817576,0.23981753785194096,0.24007968723691558,0.00012914519641112402,6.138461207460936E-05,2.1905483092477414E-15,-0.0003210122599806777,2.1905483092477414E-15,-0.0003210122599806777
2.0011123470522802,0.2422398798302594,0.24251243829757232,0.00013442693191822845,7.10923374963067E-05,2.5714906734893024E-15,-0.00033082034963279245,2.5714906734893024E-15,-0.00033082034963279245
2.0111234705228034,0.24466216742397925,0.2449447094631635,0.00013991065510315993,8.126074988423854E-05,3.0174700433997378E-15,-0.00034009894897508194,3.0174700433997378E-15,-0.00034009894897508194
2.0211345939933256,0.24708391215027484,0.24737598410103348,0.0001456034841679598,9.189105792006222E-05,3.539377424567634E-15,-0.0003488217041770525,3.539377424567634E-15,-0.0003488217041770525
2.0311457174638488,0.24950462083058614,0.24980574155574722,0.00015151276317141048,0.00010298408199344475,4.14989091823694E-15,-0.0003569630730978871,4.14989091823694E-15,-0.0003569630730978871
2.0411568409343714,0.25192379574281104,0.2522334573587527,0.0001576460682151759,0.00011454026862932562,4.86376274142687E-15,-0.0003644983715979936,4.86376274142687E-15,-0.0003644983715979936
2.051167964404894,0.2543409347772877,0.25465860344048485,0.00016401121376270875,0.00012655970617856278,5.698151308900241E-15,-0.0003714038183590001,5.698151308900241E-15,-0.0003714038183590001
2.0611790878754173,0.25675553159650355,0.25708064834475547,0.000170616259092424,0.0001390421417542239,6.673005282647422E-15,-0.0003776565781612335,6.673005282647422E-15,-0.0003776565781612335
2.07119021134594,0.25916707579847437,0.25949905744528085,0.00017746951488662165,0.00015198699939414064,7.811507525823984E-15,-0.0003832348035706513,7.811507525823984E-15,-0.0003832348035706513
2.0812013348164626,0.2615750530837294,0.2619132931641963,0.00018457954995759892,0.00016539339942886868,9.140588079128024E-15,-0.0003881176749900708,9.140588079128024E-15,-0.0003881176749900708
2.0912124582869858,0.2639789454258344,0.2643228151924065,0.0001919551981123465,0.00017926017903267572,1.0691516629537587E-14,-0.00039228543903241755,1.0691516629537587E-14,-0.00039228543903241755
2.1012235817575085,0.2663782312453837,0.2667270807116221,0.0001996055651571894,0.0001935859139337346,1.2500586488137154E-14,-0.0003957194451765996,1.2500586488137154E-14,-0.0003957194451765996
2.111234705228031,0.2687723855873899,0.26912554461793314,0.0002075400360436846,0.00020836894125835208,1.460990386268299E-14,-0.0003984021806694606,1.460990386268299E-14,-0.0003984021806694606
2.1212458286985543,0.2711608803019924,0.27151765974677033,0.00021576828215703105,0.00022360738348267288,1.7068298232513376E-14,-0.00040031730364009833,1.7068298232513376E-14,-0.00040031730364009833
2.1312569521690765,0.27354318422840707,0.27390287709910377,0.00022430026874820883,0.00023929917346406034,1.9932371943494012E-14,-0.0004014496743956689,1.9932371943494012E-14,-0.0004014496743956689
2.1412680756395996,0.2759187633820376,0.2762806460687353,0.0002331462625110045,0.00025544208052309826,2.3267709778680523E-14,-0.0004017853848705789,2.3267709778680523E-14,-0.0004017853848705789
2.1512791991101223,0.2782870811446576,0.2786504146705317,0.00024231683930501103,0.0002720337375459748,2.7150272271373997E-14,-0.0004013117862037305,2.7150272271373997E-14,-0.0004013117862037305
2.161290322580645,0.2806475984575829,0.2810116297694588,0.00025182289202565393,0.0002890716690759141,3.166799996234236E-14,-0.00040001751442124336,3.166799996234236E-14,-0.00040001751442124336
2.171301446051168,0.2829997740177372,0.283363737310267,0.00026167563862220585,0.00030655332036118776,3.6922659719990846E-14,-0.0003978925142047616,3.6922659719990846E-14,-0.0003978925142047616
2.181312569521691,0.28534306447652086,0.28570618254768604,0.0002718866302646962,0.00032447608732627986,4.303196870667042E-14,-0.00039492806072814583,4.303196870667042E-14,-0.00039492806072814583
2.1913236929922135,0.2876769246413865,0.2880384102769858,0.00028246775966055934,0.00034283734743177755,5.013203666013383E-14,-0.00039111677954797153,5.013203666013383E-14,-0.00039111677954797153
2.2013348164627367,0.2900008076800201,0.2903598650647625,0.0002934312695217712,0.00036163449138761484,5.838017295005563E-14,-0.0003864526645358742,5.838017295005563E-14,-0.0003864526645358742
2.211345939933259,0.29231416532702814,0.2926699914798079,0.0003047897611831591,0.00038086495568350257,6.795811146010736E-14,-0.0003809310938433175,6.795811146010736E-14,-0.0003809310938433175
2.221357063403782,0.2946164480930265,0.2949682343239256,0.00031655620337249615,0.0004005262558995078,7.907571384308809E-14,-0.0003745488438918966,7.907571384308809E-14,-0.0003745488438918966
2.2313681868743047,0.29690710547602134,0.29725403886255536,0.0003287439411328741,0.0004206160207590039,9.197522022052183E-14,-0.00036730410138475925,9.197522022052183E-14,-0.00036730410138475925
2.2413793103448274,0.29918558617497754,0.29952685105507026,0.00034136670489780897,0.00044113202688550435,1.0693612608500173E-13,-0.00035919647333713814,1.0693612608500173E-13,-0.00035919647333713814
2.2513904338153505,0.30145133830545845,0.30178611778461245,0.0003544386197193892,0.0004620722342242714,1.2428077516649135E-13,-0.00035022699512639565,1.2428077516649135E-13,-0.00035022699512639565
2.261401557285873,0.30370380961722493,0.3040312870873355,0.00036797421464971735,0.0004834348220889067,1.4438077051567743E-13,-0.00034039813656429254,1.4438077051567743E-13,-0.00034039813656429254
2.271412680756396,0.3059424477136781,0.3062618083809239,0.000381988432275783,0.0005052182257926849,1.67664320232689E-13,-0.00032971380599648167,1.67664320232689E-13,-0.00032971380599648167
2.281423804226919,0.3081667002730256,0.3084771326922587,0.0003964966384077912,0.0005274211738237869,1.9462465034706355E-13,-0.00031817935243646524,1.9462465034706355E-13,-0.00031817935243646524
2.2914349276974417,0.31037601527105146,0.3106767128841043,0.00041151463192087547,0.0005500427255232107,2.2582963558110968E-13,-0.0003058015657434197,2.2582963558110968E-13,-0.0003058015657434197
2.3014460511679644,0.31256984120536807,0.31286000388069213,0.00042705865475001296,0.0005730823092237203,2.619328193807527E-13,-0.00029258867485543096,2.619328193807527E-13,-0.00029258867485543096
2.3114571746384875,0.31474762732102357,0.3150264628920759,0.00044314540203782733,0.0005965397608078018,3.0368601798680206E-13,-0.00027855034409174183,3.0368601798680206E-13,-0.00027855034409174183
2.32146829810901,0.31690882383733976,0.3171755496371407,0.0004597920324348523,0.0006204153626423394,3.51953729795063E-13,-0.00026369766753964554,3.51953729795063E-13,-0.00026369766753964554
2.331479421579533,0.3190528821758527,0.3193067265651466,0.00047701617855172785,0.0006447098828474553,4.0772960120838096E-13,-0.00024804316154358996,4.0772960120838096E-13,-0.00024804316154358996
2.3414905450500556,0.32117925518922374,0.32141945907568814,0.0004948359575626071,0.0006694246148567283,4.72155234057615E-13,-0.00023160075531600702,4.72155234057615E-13,-0.00023160075531600702
2.3515016685205783,0.32328739739099305,0.3235132157369581,0.0005132699819590074,0.0006945614172258763,5.46541657956223E-13,-0.00021438577969116622,5.46541657956223E-13,-0.00021438577969116622
2.3615127919911014,0.3253767651860399,0.3255874685022048,0.0005323373704531198,0.0007201227536468343,6.323938342071924E-13,-0.0001964149540452018,6.323938342071924E-13,-0.0001964149540452018
2.371523915461624,0.3274468171016161,0.32764169292426787,0.0005520577590294908,0.0007461117331241305,7.314386067222382E-13,-0.00017770637140714508,7.314386067222382E-13,-0.00017770637140714508
2.381535038932147,0.32949701401881826,0.3296753683680917,0.0005724513121438529,0.0007725321502703967,8.456565705352925E-13,-0.0001582794817874869,8.456565705352925E-13,-0.0001582794817874869
2.39154616240267,0.33152681940436024,0.3316879782211063,0.000593538734067685,0.0007993885256778964,9.773183906716427E-13,-0.00013815507375240202,9.773183906716427E-13,-0.00013815507375240202
2.401557285873192,0.33353569954250895,0.33367901010137785,0.0006153412803769682,0.0008266861463229825,1.129026174239835E-12,-0.0001173552542733291,1.129026174239835E-12,-0.0001173552542733291
2.4115684093437153,0.33552312376704485,0.33564795606342496,0.0006378807695834413,0.0008544311059605565,1.3037605776158026E-12,-9.590342688305207E-05,1.3037605776158026E-12,-9.590342688305207E-05
2.421579532814238,0.3374885646931061,0.33759431280160285,0.0006611795949064494,0.0008826303454656338,1.5049344195716889E-12,-7.382426817094601E-05,1.5049344195716889E-12,-7.382426817094601E-05
2.4315906562847607,0.33943149844877774,0.33951758185096514,0.0006852607361833805,0.0009112916930794485,1.7364536713771212E-12,-5.114370265131118E-05,1.7364536713771212E-12,-5.114370265131118E-05
2.441601779755284,0.3413514049062827,0.3414172697855058,0.0007101477719164505,0.0009404239045176185,2.0027868076173725E-12,-2.7888876040144074E-05,2.0027868076173725E-12,-2.7888876040144074E-05
2.4516129032258065,0.3432477679126344,0.34329288841369,0.0007358648914534426,0.000970036702898227,2.3090436282384296E-12,-4.088126976869251E-06,2.3090436282384296E-12,-4.088126976869251E-06
2.461624026696329,0.34512007551960866,0.34514395497119427,0.0007624369072998413,0.0010001408184479679,2.6610648048218853E-12,2.0229042771215198E-05,2.6610648048218853E-12,2.0229042771215198E-05
2.4716351501668523,0.3469678202128909,0.3469699923107591,0.0007898892675595744,0.0010307480279447916,3.0655235641817964E-12,4.503199958288219E-05,3.0655235641817964E-12,4.503199958288219E-05
2.4816462736373746,0.34879049914025767,0.348770529089083,0.0008182480685014103,0.001061871193855911,3.5300411021443995E-12,7.028901069535711E-05,3.5300411021443995E-12,7.028901069535711E-05
2.4916573971078977,0.3505876143386492,0.3505450999506699,0.0008475400672478826,0.0010935243031304192,4.063317522135233E-12,9.596727831417246E-05,4.063317522135233E-12,9.596727831417246E-05
2.501668520578421,0.35235867295998907,0.3522932457085563,0.0008777926945833335,0.0011257225056061338,4.675280319530709E-12,0.00012203297507850898,4.675280319530709E-12,0.00012203297507850898
2.511679644048943,0.3541031874956096,0.35401451352184254,0.000909034067877568,0.0011584821519908897,5.377252686499004E-12,0.0001484512808392348,5.377252686499004E-12,0.0001484512808392348
2.521690767519466,0.3558206759991406,0.3557084570699574,0.0009412930041213328,0.0011918208313788916,6.182144196432108E-12,0.00017518642070592395,6.182144196432108E-12,0.00017518642070592395
2.531701890989989,0.35751066230771733,0.35737463672358366,0.0009745990330695937,0.0012257574082632687,7.104666745588416E-12,0.00020220170431836486,7.104666745588416E-12,0.00020220170431836486
2.5417130144605116,0.3591726762613688,0.3590126197121794,0.00100898241048848,0.0012603120590066394,8.161578986141724E-12,0.0002294595662973927,8.161578986141724E-12,0.0002294595662973927
2.5517241379310347,0.36080625392044335,0.3606219802880329,0.0010444741315014047,0.0012955063077319529,9.371962883799354E-12,0.00025692160782911876,9.371962883799354E-12,0.00025692160782911876
2.5617352614015574,0.3624109377809317,0.36220229988678426,0.0010811059440297287,0.0013313630615965596,1.0757536479330404E-11,0.0002845486393360733,1.0757536479330404E-11,0.0002845486393360733
2.57174638487208,0.3639862769875486,0.3637531672843605,0.0011189103623230952,0.0013679066454131506,1.2343007432053742E-11,0.0003123007241881914,1.2343007432053742E-11,0.0003123007241881914
2.581757508342603,0.3655318275444333,0.36527417875026347,0.0011579206805742797,0.001405162835581715,1.415647248047129E-11,0.00034013722340603923,1.415647248047129E-11,0.00034013722340603923
2.5917686318131254,0.36704715252333214,0.366764938197157,0.0011981709866132062,0.0014431588932975585,1.622986857731963E-11,0.0003680168413082542,1.622986857731963E-11,0.0003680168413082542
2.6017797552836486,0.3685318222691269,0.3682250573267077,0.0012396961756745472,0.0014819235970010042,1.859948215055952E-11,0.00039589767205475276,1.859948215055952E-11,0.00039589767205475276
2.6117908787541713,0.3699854146025727,0.36965415577161975,0.001282531964232982,0.0015214872740351442,2.1306523716184608E-11,0.0004237372470368641,2.1306523716184608E-11,0.0004237372470368641
2.621802002224694,0.37140751502011354,0.3710518612338303,0.0013267149039000857,0.0015618818314788662,2.4397775932022246E-11,0.00045149258306533284,2.4397775932022246E-11,0.00045149258306533284
2.631813125695217,0.37279771689064173,0.3724178096188123,0.0013722823953764278,0.0016031407861230498,2.7926324143595535E-11,0.0004791202313067805,2.7926324143595535E-11,0.0004791202313067805
2.6418242491657398,0.3741556216490707,0.3737516451659471,0.0014192727024522624,0.0016452992935586566,3.195237954434102E-11,0.000506576326919069,3.195237954434102E-11,0.000506576326919069
2.6518353726362625,0.3754808389865942,0.3750530205749315,0.001467724966049958,0.0016883941763463275,3.654420626481691E-11,0.0005338166393358551,3.654420626481691E-11,0.0005338166393358551
2.6618464961067856,0.376772987037502,0.37632159712817675,0.0015176792183009653,0.001732463951237815,4.177916503196942E-11,0.0005607966231504733,4.177916503196942E-11,0.0005607966231504733
2.671857619577308,0.378031692562429,0.3775570448091728,0.00156917639664991,0.0017775488554205234,4.7744887514369454E-11,0.0005874714695492555,4.7744887514369454E-11,0.0005874714695492555
2.681868743047831,0.3792565911279152,0.3787590424167829,0.001622258357978172,0.0018236908717572786,5.454059710830792E-11,0.0006137961582443875,5.454059710830792E-11,0.0006137961582443875
2.6918798665183536,0.38044732728215247,0.37992727767543977,0.0016769678927388463,0.0018709337529942503,6.227859374000873E-11,0.000639725509856368,6.227859374000873E-11,0.000639725509856368
2.7018909899888763,0.38160355472680424,0.38106144734122144,0.0017333487390949825,0.001919323044911019,7.108592228005804E-11,0.0006652142386963042,7.108592228005804E-11,0.0006652142386963042
2.7119021134593995,0.38272493648477807,0.38216125730377776,0.0017914455970524654,0.0019689061083874738,8.11062464082096E-11,0.0006902170058982862,8.11062464082096E-11,0.0006902170058982862
2.721913236929922,0.3838111450638385,0.38322642268409085,0.0018513041425787429,0.0020197321403632898,9.250195225299148E-11,0.0007146884728523191,9.250195225299148E-11,0.0007146884728523191
2.731924360400445,0.3848618626159506,0.38425666792804997,0.001912971041698321,0.0020718521936666503,1.0545650888606154E-10,0.0007385833548884454,1.0545650888606154E-10,0.0007385833548884454
2.741935483870968,0.38587678109224294,0.3852517268958201,0.0019764939645555914,0.0021253191956897687,1.2017711580353567E-10,0.0007618564751629329,1.2017711580353567E-10,0.0007618564751629329
2.7519466073414907,0.38685560239348626,0.38621134294699705,0.0020419215994353234,0.0021801879658897,1.368976709056991E-10,0.0007844628186976801,1.368976709056991E-10,0.0007844628186976801
2.7619577308120133,0.3877980385159848,0.38713526902153284,0.002109303666730856,0.0022365152320939895,1.5588209622555388E-10,0.0008063575865243132,1.5588209622555388E-10,0.0008063575865243132
2.7719688542825365,0.3887038116927794,0.38802326771642226,0.0021786909328496847,0.0022943596455915695,1.7742806279158918E-10,0.0008274962498847694,1.7742806279158918E-10,0.0008274962498847694
2.7819799777530587,0.3895726545300655,0.388875111358144,0.0022501352240458664,0.002353781794990295,2.0187116058044863E-10,0.000847834604440571,2.0187116058044863E-10,0.000847834604440571
2.791991101223582,0.3904043101387346,0.38969058207085416,0.002323689440168464,0.0024148442188235792,2.2958956456383398E-10,0.0008673288244434113,2.2958956456383398E-10,0.0008673288244434113
2.8020022246941045,0.39119853226094436,0.39046947184032194,0.0023994075683146953,0.00247761141688938,2.6100925342791254E-10,0.0008859355168200854,2.6100925342791254E-10,0.0008859355168200854
2.8120133481646272,0.3919550853916345,0.3912115825736161,0.002477344696376522,0.0025421498603060266,2.9660984369421166E-10,0.0009036117751253618,2.9660984369421166E-10,0.0009036117751253618
2.8220244716351504,0.39267374489490126,0.39191672615453704,0.0025575570264687398,0.0026085280002700988,3.369311087539468E-10,0.000920315233316815,3.369311087539468E-10,0.000920315233316815
2.832035595105673,0.39335429711515163,0.3925847244947998,0.002640101888226623,0.002676816275502766,3.825802598042312E-10,0.0009360041193062505,3.825802598042312E-10,0.0009360041193062505
2.8420467185761957,0.3939965394829602,0.3932154095809761,0.0027250377519607077,0.0027470871183718497,4.342400739105546E-10,0.0009506373082429074,4.342400739105546E-10,0.0009506373082429074
2.852057842046719,0.39460028061555413,0.39380862351719975,0.002812424241656064,0.0028194149596779535,4.926779634875461E-10,0.0009641743754842142,4.926779634875461E-10,0.0009641743754842142
2.862068965517241,0.395165340411858,0.3943642185636467,0.002902322147803076,0.002893876232093882,5.587560914676366E-10,0.0009765756492105208,5.587560914676366E-10,0.0009765756492105208
2.8720800889877642,0.3956915501420315,0.3948820571708024,0.00299479344004655,0.0029705493722477425,6.334426473999321E-10,0.000987802262640892,6.334426473999321E-10,0.000987802262640892
2.882091212458287,0.39617875253143736,0.3953620120095281,0.0030899012796394465,0.003049514821440852,7.178244117815442E-10,0.0009978162058076933,7.178244117815442E-10,0.0009978162058076933
2.8921023359288096,0.39662680183898225,0.39580396599694345,0.003187710031687573,0.0031308550249928486,8.131207491715521E-10,0.0010065803768484582,8.131207491715521E-10,0.0010065803768484582
2.9021134593993327,0.397035563929775,0.39620781231814134,0.0032882852771709435,0.0032146544302071125,9.206991851814053E-10,0.0010140586327742015,9.206991851814053E-10,0.0010140586327742015
2.9121245828698554,0.3974049163420514,0.3965734544437559,0.0033916938247274243,0.003300999482950794,1.0420927383934451E-09,0.0010202158396741406,1.0420927383934451E-09,0.0010202158396741406
2.922135706340378,0.39773474834831973,0.3969008061434022,0.0034980037221840174,0.003389978622844582,1.1790191957581188E-09,0.0010250179223175136,1.1790191957581188E-09,0.0010250179223175136
2.9321468298109012,0.39802496101068313,0.3971897914950144,0.0036072842678206256,0.0034816822770584086,1.3334025391978572E-09,0.001028431913114033,1.3334025391978572E-09,0.001028431913114033
2.942157953281424,0.3982754672303011,0.39744034489010216,0.0037196060213511343,0.003576202852710116,1.507396752151108E-09,0.0010304260003952343,1.507396752151108E-09,0.0010304260003952343
2.9521690767519466,0.39848619179095485,0.3976524110349558,0.003835040814606227,0.003673634727865304,1.703412257783387E-09,0.0010309695759799292,1.703412257783387E-09,0.0010309695759799292
2.9621802002224698,0.3986570713966864,0.39782594494782536,0.003953661761902023,0.0037740742411372027,1.9241452657472164E-09,0.001030033281987688,1.9241452657472164E-09,0.001030033281987688
2.972191323692992,0.39878805470348483,0.397960911952104,0.004075543270078481,0.0038776196798866558,2.1726103318766375E-09,0.0010275890568652536,2.1726103318766375E-09,0.0010275890568652536
2.982202447163515,0.39887910234499746,0.3980572876655465,0.004200761048191236,0.003984371267023096,2.4521764652555897E-09,0.0010236101805915737,2.4521764652555897E-09,0.0010236101805915737
2.992213570634038,0.39893018695224824,0.3981150579855574,0.004329392116840073,0.004094431146408238,2.7666071499193323E-09,0.0010180713190280958,2.7666071499193323E-09,0.0010180713190280958
3.0022246941045605,0.39894129316734916,0.3981342190705793,0.004461514817117373,0.004207903366865348,3.1201046842688965E-09,0.0010109485673818288,3.1201046842688965E-09,0.0010109485673818288
3.0122358175750836,0.39891241765119506,0.398114777317619,0.004597208819159176,0.004324893864797672,3.5173592803483394E-09,0.00100221949274963,3.5173592803483394E-09,0.00100221949274963
3.0222469410456063,0.39884356908513696,0.39805674933595075,0.004736555130281574,0.004445510445420528,3.963603407725153E-09,0.0009918631757130573,3.963603407725153E-09,0.0009918631757130573
3.032258064516129,0.39873476816663206,0.3979601619170299,0.00487963610268487,0.004569862762612591,4.464671913112665E-09,0.0009798602509541083,4.464671913112665E-09,0.0009798602509541083
3.0422691879866517,0.3985860475988739,0.3978250520006604,0.005026535440707533,0.004698062297392543,5.027068497388771E-09,0.0009661929468630989,5.027068497388771E-09,0.0009661929468630989
3.052280311457175,0.3983974520744098,0.3976514666374567,0.005177338207611934,0.004830222335028347,5.6580391866312E-09,0.0009508451241108783,5.6580391866312E-09,0.0009508451241108783
3.0622914349276975,0.3981690382527569,0.39743946294764254,0.005332130831883578,0.0049664579407871475,6.365653493558829E-09,0.0009338023131585632,6.365653493558829E-09,0.0009338023131585632
3.07230255839822,0.39790087473203334,0.3971891080762273,0.005491001113025402,0.0051068859343345865,7.158894030721498E-09,0.0009150517506789247,7.158894030721498E-09,0.0009150517506789247
3.082313681868743,0.39759304201462264,0.3969004791446096,0.005654038226828315,0.0052516248627933245,8.04775540732143E-09,0.0008945824148645644,8.04775540732143E-09,0.0008945824148645644
3.092324805339266,0.39724563246689787,0.3965736631986498,0.005821332730099225,0.005400794972471145,9.04335331811273E-09,0.0008723850595989618,9.04335331811273E-09,0.0008723850595989618
3.1023359288097887,0.39685875027303147,0.39620875715326115,0.005992976564827452,0.005554518179270021,1.0158044815869047E-08,0.000848452247467513,1.0158044815869047E-08,0.000848452247467513
3.1123470522803114,0.3964325113829244,0.3958058677335664,0.0061690630617703465,0.005712918037788242,1.1405560848928218E-08,0.0008227783815866034,1.1405560848928218E-08,0.0008227783815866034
3.122358175750834,0.3959670434542906,0.3953651114126691,0.006349686943438712,0.005876119709128337,1.2801152242835876E-08,0.0007953597362298304,1.2801152242835876E-08,0.0007953597362298304
3.132369299221357,0.39546248578893767,0.3948866143460897,0.006534944326462483,0.006044249927424559,1.4361750410676028E-08,0.0007661944862314177,1.4361750410676028E-08,0.0007661944862314177
3.14238042269188,0.39491898926328756,0.3943705123029197,0.0067249327233170975,0.00621743696510413,1.610614419088542E-08,0.0007352827351479155,1.610614419088542E-08,0.0007352827351479155
3.1523915461624026,0.39433671625318634,0.39381695059374255,0.0069197510433907225,0.006395810596897558,1.8055174334824164E-08,0.00070262654216022,1.8055174334824164E-08,0.00070262654216022
3.1624026696329257,0.3937158405530556,0.3932260839953759,0.007119499593372466,0.0065795020626135126,2.0231947299784086E-08,0.0006682299476990098,2.0231947299784086E-08,0.0006682299476990098
3.1724137931034484,0.3930565472894412,0.39259807667249014,0.007324280076941575,0.006768644028695033,2.2662070147160567E-08,0.0006320989977776591,2.2662070147160567E-08,0.0006320989977776591
3.182424916573971,0.3923590328290207,0.3919331020961559,0.007534195593737667,0.006963370548574125,2.537390850093734E-08,0.0005942417670176438,2.537390850093734E-08,0.0005942417670176438
3.1924360400444938,0.3916235046811315,0.39123134295937795,0.007749350637591709,0.007163817021842569,2.8398869689217884E-08,0.0005546683803525623,2.8398869689217884E-08,0.0005546683803525623
3.202447163515017,0.39085018139489,0.39049299108966895,0.00796985109399769,0.00737012015225752,3.177171337211895E-08,0.0005133910333977529,3.177171337211895E-08,0.0005133910333977529
3.2124582869855396,0.39003929245097113,0.38971824735872307,0.00819580423680467,0.007582417904600901,3.553089215378487E-08,0.0004704240114735813,3.553089215378487E-08,0.0004704240114735813
3.2224694104560623,0.38919107814812426,0.3889073215892455,0.008427318724109102,0.007800849460412474,3.971892488551574E-08,0.00042578370727137265,3.971892488551574E-08,0.00042578370727137265
3.232480533926585,0.3883057894845031,0.38806043245899513,0.008664504593326995,0.00802555517261685,4.4382805591981E-08,0.0003794886371520297,4.4382805591981E-08,0.0003794886371520297
